"A.TWEX.Spread.","B.ABI.Spread.","H.HB.Spread.","F.RCD.Spread.","I.CPR.Spread.","DGE.Spread.","K.BBCA.Spread.","K.CHRE.Spread.","DK.CAB.Spread.","DK.RBR.Spread.","CN.KCM.Spread.","CN.YWU.Spread.","CN.JYB.Spread.","CN.TTB.Spread.","IN.MLC.Spread.","IN.UBB.Spread.","MX.BEC.Spread.","BR.AVS.Spread.","CL.CVZ.Spread.","U.STZ.Spread.","U.BF.B.Spread.","U.TAP.Spread.","U.SAM.Spread."
0.0132953466286798,0.00040304703558903,0.000728445808834936,0.000899464409828688,0.00219058050383366,0.000407249032783466,0,0,0.000809482509395865,0.000723501748462415,0.00036156557895694,0.000396904147648264,0.000946969696969733,0.000283567276336456,0.00333518621456358,0.00293901542983107,0,0,0.00919348098620973,0.000147525263701484,0,0.000113681577900359,0.000772813243578523
0.0570304818092429,0.00048410521219947,0.000104618925563688,0.000482741974414579,0.00223463687150853,0,0,0,0.000936877854549859,0.00193986420950529,9.02323482969106e-05,0.000398803589232224,0.000152753379668603,0.000283005518607758,0,0.00364564345607005,0,0.00199004975124392,0.0348195329087049,0.00022209883398113,0,0.000114305309481521,0.0017952588844914
0.00579710144927541,0.000478545222523547,0.000521621198685485,0.000404547109510995,0.00444444444444435,0,0,0.00576368876080692,0.00186111434221236,0.000722804481387812,0.00103261723572851,0.000376860749952817,0.000614062020263925,0.00028316579357208,0,0.000745434215430472,0,0.00397614314115317,0.0480809784900886,0.00014840097944654,0.000235543516664657,0.000113500936382783,0.000774964100927621
0.015625,0.000958160332162171,0.000527620957104536,0.00187716792491332,0.00222469410456058,0.000407414952128807,0,0.00589970501474927,0.000932618325950085,0.000487567040468141,0.000135498294979793,0.000396904147648264,0.000151434845157948,0.000286574007737441,0.00321715817694363,0.00146198830409354,0,0.00587659157688545,0.0169204737732656,0.000222131724112407,0.000233836080907404,0.000112771356075614,0.00040015116821912
0.0233463035019455,0.000479424690371572,0.00263782643102084,0.000891879839461624,0.0022148394241417,0.000405761817812863,0,0,0.00186111434221236,0.000730905104154005,0.000320329481752629,0.000398803589232224,0.000147765053564907,0.000286163971956077,0.00102406554019455,0.000738279808047365,0,0.00193236714975841,0.0442986054142741,0.000297530496876082,0,0.000113759171833126,0.000642349162652052
0.0420650095602294,0.000950720963397279,0.000315275077505135,0.00145231563659841,0.00223463687150853,0.00080418174507437,0,0.00579710144927537,0.000911265519990868,0.000726304321510741,0.000937395379979949,0.000376718779431213,0.000281056773468185,0.000277123458500904,0.000997506234413944,0.00070249385317877,0,0,0.0802620802620801,0.000150093808630257,0.000467945718296751,0.000228702115494523,0.000231679911034967
0.0381679389312977,0.000472032098182694,0.000722655241831491,0.000477668975400066,0.00219538968166845,0,0,0.00583090379008747,0.000913659205116472,0.00145595729191949,4.43154372825371e-05,0.000371954621536231,0.000986401747340142,0.000276357606743071,0,0.000737191301142631,0,0,0.0552845528455284,0.000225149161319383,0,0.000455684666210891,0.00127729025238314
0.0150659133709981,0.000930737609555608,0.000727386086143224,0.00048410521219947,0,0,0,0,0.000930124404139034,0.00024712714691704,8.7912087912008e-05,0.000370301795963768,0.000139713587146421,0.000545107658762691,0.00510986203372516,0.00291120815138276,0,0,0.0322580645161291,0.000151457781143584,0,0.000228440890919429,0.000523946747957863
0.0209723546234508,0.000468823253633287,0.000843881856540066,0.00236957143440786,0.00226500566251411,0,0,0.00611620795107034,0.000937756417770464,0.000725952813067178,0.000130460307451463,0.000358487184083098,0.000413650465356789,0.000271702214373186,0.00194741966893861,0.00575539568345324,0,0,0.0258064516129032,0.000226868832003638,0.000240702852328752,0.000114475416404386,0.000327584996607123
0.0153550863723609,0.000857800132568996,0.000312483724806012,0.000893546159782295,0,0.000406752084604497,0,0.00619195046439629,0.000932618325950085,0.000487923883874192,4.31639149671709e-05,0.000363042294427357,0.00267511439633928,0.000822481151473643,0.00202020202020198,0.00367782272894439,0,0,0.0205338809034908,7.41867279945052e-05,0.00048042277203947,0.000113205411218714,0.00014395048103453
0.0113207547169812,0.00129855249589419,0.000307141028922459,0.000402107040894377,0.00216684723726973,0.000400881940268511,0,0.00607902735562311,0.000877963125548708,0.00144613159797547,0.000696985537550081,0.000367039823820942,0.000284656988329007,0.000275368305108027,0.000991571641051045,0.00293255131964816,0,0.00397614314115317,0.0316666666666666,0.000148148148148013,0.000237557904739233,0.000216919739696269,0.000905300774270388
0.0360873694207028,0.000925783058170071,0.000308372308166738,0.000975689080412963,0,0.00040428542551033,0,0.00589970501474927,0.00171306209850119,0.00193283401787867,0.00266334839653334,0.000372508847085177,0.000143502905933715,0.000552333609500028,0.000984736582964036,0.00358294518093878,0,0.00200200200200196,0.018425460636516,0.000149936277082317,0,0.000217155266015158,0.00067984266498318
0.0187969924812031,0.000386174937246661,0.00200242398693152,0.000982157472581358,0.0021762785636561,0.000411776816965123,0,0,0.000877963125548708,0.00023543260741608,0.000446468434681643,0.000372786579683057,0.000591978688767297,0.000280780569984501,0.00200601805416244,0.00285306704707555,0,0.00198216055500491,0.0591006423982869,0.000151251607048402,0.000244051250762612,0.00031984647369264,0.000940244958554981
0.00938967136150231,0.00038041617529586,0.000419243265905107,0.000494926998267774,0,0.000412116216773048,0,0,0.000877963125548708,0.00212389380530981,0.000269154853759206,0.000374461711290079,0.000295770482105827,0.000565131393048771,0.00101884870096788,0,0,0.00198609731876858,0.0428629195309342,0.000369726771915428,0.000239492276374039,0.000213015230589096,0.000763759606663786
0.0385674931129477,0.00125170268379793,0.000407996736026176,0.000962618321835429,0.00213903743315503,0.000403307118370702,0,0.00579710144927537,0.000859014281112405,0.00163379624226865,0.000313753613769271,0.000370576246062554,0.000734376147462689,0.000282685512367636,0.00100050025012504,0.000706963591375029,0,0.00197823936696336,0.00833333333333345,7.23877085672252e-05,0.0002374450908227,0.000210238620834606,0.000332739156268536
0.00367647058823538,0.000441956393635845,0.00112572276518446,0.00048410521219947,0,0,0,0.00579710144927537,0.000865519852861606,0.00212539851222112,0.000312339647056168,0.000368935620734108,0.000148334940295262,0.000285266010554988,0.000995520159283381,0.000727008360596131,0,0.00197433366238908,0.00748440748440747,7.23196528656005e-05,0.000471142520612559,0.000106252988365352,0.000844079718640126
0.0108695652173912,0.000893987931162963,0.000711924739384624,0.000402107040894377,0.00209863588667362,0.000400080016003263,0,0,0.00169617300964695,0.00214976710856315,4.46418606727122e-05,0.000365296803652895,0.000147765053564907,0.00028413126864626,0.00097895252080272,0.00217155266015196,0,0.00195503421309869,0.0107128141738771,0.000218300891395315,0.000234769339124264,0.000213174163291367,0.000704473406128945
0.00720720720720721,0.000440463955366336,0.000407373459619025,0.00136529735373238,0,0,0,0,0.00157853196527221,0.00353065787925163,0.000179581574930376,0.00036934441366567,0.000296868042155203,0.00056899004267414,0.00195312499999996,0.0014336917562725,0,0,0.0120821586790173,0.000145317154689979,0.000237219784129949,0.000324271739717896,0.000800056474574617
0.00356506238859188,0.00043693562481796,0.00111987783150928,0.000485240598463423,0.00210748155953631,0.000397851601352758,0,0.0056980056980057,0.00161403131220752,0.00230520977408948,0.00171534329436192,0.00037728730428227,0.000296603885510841,0.000285347410472193,0.001021972406745,0.000727537286285907,0,0,0.0296052631578947,0.000140745953553907,0.000236882624659434,0.000108430468961834,0.000702165008776956
0.00359066427289057,0.00202546296296297,0.000626500991959928,0.000490276188919777,0.00215285252960187,0.000402010050251176,0,0.00563380281690141,0.000765654908394785,0.00141276194961154,4.53627889042206e-05,0.000379722802354341,0.000150026254594418,0.00114449213161657,0,0.0014630577907827,0,0,0.00500834724540906,0.000141482739105901,0.000476303881876712,0.000108583527878722,0.000464166357222534
0,0.000356341089691133,0.000510594842992057,0.000399888031351199,0,0.000395491398062013,0,0,0.00175824175824172,0.00188146754468498,0.000631284664291901,0.000379003221527442,0.00119012198750369,0.00056737588652471,0.00106780565936997,0.00365630712979883,0,0.00203458799593078,0.00332502078137996,6.98299640377035e-05,0.000237896990603022,0.000108102264742502,0.000187846341692592
0.00534283170080147,0.000422237860661522,0.000408747189862988,0.00282064713704322,0,0.000395491398062013,0,0.0056980056980057,0.00174634359310191,0.00283687943262417,0.000180472838837719,0.000762776506483584,0.00120882441825322,0.000285103349964305,0.00218340611353707,0.00362187613183634,0,0,0.0262941659819228,0.000137902502930303,0.000233726773401847,0.000106991922109935,0.000416290848539529
0.00540054005400545,0.000424298140159835,0.00142959256611866,0.000884848972368575,0.00210748155953631,0.000395647873392742,0,0.00579710144927537,0.00175669740887128,0.00136023577420091,0.00138593735563158,0.000395804472590462,0.00015364523315672,0.000601142170123328,0,0.00214976710856332,0,0,0.00249480249480244,0.000278067431352048,0.000234604105571968,0.000214178624973185,0.00068695472968334
0.00723327305605787,0.000782166601486012,0.000824062628759768,0.000483208504469697,0.00416666666666658,0,0,0.0056657223796034,0.00161264312207715,0.00133185349611532,0.00013508949679163,0.000399440782903855,0.000304831580551901,0.000910885076666195,0,0.000726480203414441,0,0.00203045685279183,0.0588235294117647,0.00042653017701004,0.000243635034717944,0.000217344055640035,0.000655891309440219
0.0052677787532924,0.000358847382208428,0.00133875701560162,0.000882789615183977,0.00207253886010358,0.00039816842524394,0,0.00563380281690141,0.000862626698296294,0.000669867143016502,0.000224522328745645,0.000387371683130024,0.000738825267824118,0.000299715270492972,0,0.0028632784538297,0,0.00202224469160764,0.0584588131089458,0.000140114894213327,0.00168735687597928,0.000107324926214168,0.000698275260107429
0.00345423143350597,0.00128598985496897,0.000716369032390044,0.000956403921256113,0,0.000391619345995614,0,0,0.000857632933104613,0.00289758163379032,0.000867340300967035,0.000373761913661056,0.00156594775428855,0.000294420727219138,0.00112422709387294,0.000727008360596131,0,0.00409836065573762,0.0139251523063534,0.000141043723554374,0,0.000215656674574035,0.000699186612907011
0.00520381613183005,0.00214520841809387,0.000535074107763895,0.00140699358576455,0.00216684723726973,0,0,0.00557103064066853,0.000755409269950978,0.000687363959216268,4.35454723595956e-05,0.000375023438964994,0.000573805766748045,0.00029511583296438,0,0.000738825267824144,0,0.00201816347124113,0.00175592625109742,0.000142338623585583,0.000245851259987659,0.000108748844543428,0.000192724644663898
0.00514138817480709,0.000446894086101611,0.00108178277801811,0.000999583506872175,0,0,0,0,0.00163443203486779,0.000692600715687433,0.000624136240024905,0.000379434642382774,0.000144623617036736,0.000599880023995295,0.00111669458403144,0.00299850074962512,0,0,0.0192307692307693,0.000138274336283257,0.000238805970149376,0.000105113785673045,0.000752021056589568
0.00514138817480709,0.000875528965416639,0.00052952078369073,0.0014819693726329,0,0.000801603206412809,0,0.0056657223796034,0.000871364775078949,0.00161943319838057,0.000940333594537145,0.000375727972947645,0.0029163021289006,0.00148478099480339,0.00219780219780215,0,0,0,0.012280701754386,0.000141033777589604,0,0.000105535327951086,0.00219385254510234
0.00516795865633079,0.00169961204507659,0.00278700825383219,0.000998170021627055,0.00214822771213744,0.000406586704614823,0,0.0056657223796034,0.000893954631802417,0.00208647270198206,0.00140509915014165,0.000386324125941725,0.000448129061169422,0.000910332271279051,0.00112803158488435,0.00226671703815636,0,0.00208550573514073,0.0114993365767359,0.000139860139860013,0.000242630110396652,0.000105691486550812,0.001042965650153
0.00346620450606594,0.000372731000037146,0.000107567364061799,0.000930586692610291,0,0,0,0,0.00177030316441687,0.00261189599905021,0.000402982067298021,0.000386174937246496,0.000149086843086174,0.000616332819722747,0,0.00157232704402512,0,0.00612870275791629,0.000898876404494523,0.000142683883855392,0.000243457090687718,0.000213356091316365,0.00209472826719431
0.00519480519480524,0.000821600627404005,0.000430941607412263,0.000505263157894756,0,0.00041554124246838,0,0,0.000887803795361364,0.00143437724121449,0.00144144144144141,0.000391466040321063,0.00133838947133621,0.000309549605324412,0.00112422709387294,0.000779727095516553,0,0.00206825232678382,0.00988764044943815,0.000285836787194658,0.000248663434041975,0.000214178624973185,0.00114765763077559
0.0017079419299745,0.000462998688170401,0.000877385391533212,0.000935175345377374,0,0.000421318727617359,0,0,0.000902527075812415,0.0019450522732798,0.00199682323576128,0.00039039625219604,0.00251833197540925,0.000307266861268951,0,0.00234466588511146,0,0.00206825232678382,0.123246918827029,0.000216943269335077,0,0.000107880683963592,0.000748643084409625
0.0052677787532924,0.000471179519396908,0.00100688034905189,0.000518089974959004,0,0.000423818605636854,0,0,0.000798767615678752,0.00024151672503316,0.000716974368166323,0.000385282219225643,0.00349497597204032,0.000304367676152732,0.00114351057747282,0.0038240917782026,0,0,0.031278748850046,0.000145285485979818,0.000247616689364814,0.00010880800826931,0.00188638177464986
0.00693240901213172,0.000462784419591225,0.000878059488530485,0.00245398773006128,0,0,0,0.00589970501474927,0.00165681780526874,0.0036438722215474,4.47617555560122e-05,0.000382189948404417,0.000733191582960586,0.000304831580551901,0,0.00154202004626057,0,0.00212089077412509,0.000922934933087198,0.000359053534882133,0.000246700382385544,0.000320051208193323,0.0014609915262492
0.00849617672047576,0.000920457160389695,0.000988522159371777,0.000501378791677131,0.00215285252960187,0.00041571398877564,0,0.00573065902578797,0.000751032669921068,0.00397335514783206,0.00188704677180207,0.000385282219225643,0.00014893141708251,0.000304645849200244,0.00117302052785921,0.00233735878457338,0,0.00416666666666658,0.00179856115107926,6.9961870780361e-05,0,0.000106219130065379,0.00163500841548451
0.00502933780385587,0.00037337116827847,0.000326672837153603,0.000491199345067559,0,0.000415196180195207,0,0.0056657223796034,0.00074606981081794,0.000704638872577831,0.000222355635603509,0.000375869197519189,0.00044198895027626,0.000601503759398377,0,0.00232288037166081,0,0.00208550573514073,0.0253853127833182,7.14668572450908e-05,0.00049273220004935,0.000213378854155511,0.00149393990506254
0.00663349917081261,0.000906823849467061,0.00287578807654026,0.00191307964233732,0.00216684723726973,0.000421141292903835,0,0.00563380281690141,0.000854062133020159,0.00212089077412505,0.000220463414096355,0.00036989088218968,0.000286656155940892,0.000894587744147727,0.00116076610562969,0.00227703984819729,0,0,0.0556586270871985,0.000144310556317063,0.000498877525567551,0.000108043865809574,0.000728916101756715
0.00998336106489178,0.000920457160389695,0.000112466962829726,0.00151873101586224,0.00220022002200215,0.000421851929972646,0,0.0111731843575419,0.000859014281112405,0.00217470097861535,0.000338581344167869,0.000346680533888076,0.000135712831648109,0.00027843519420869,0.00115141047783532,0.00075216246709301,0,0,0.00276880479926159,0.000141452719428603,0.00049714143673883,0.000107810899682013,0.000782549153868711
0.00336700336700344,0.000847490273122888,0.00078304155713415,0.00152464848382184,0,0.000421851929972646,0,0.00536193029490617,0.00161004669135396,0.00119289037337462,8.53424365266065e-05,0.000346680533888076,0.00013918853086493,0.00028413126864626,0,0.00151745068285278,0,0,0.00276880479926159,0.000140232786425339,0.000244708185488756,0.00010740561731384,0.00164792555253976
0.00508044030482646,0.000452727684297912,0.00109914266871834,0.00141037872817026,0,0.000410761963442249,0,0,0.000848446282744706,0.00191616766467062,4.29599398560451e-05,0.000349467062729392,0.00267662182151156,0.000283245999150407,0.00115540150202193,0.00151975683890574,0,0,0.0126012601260127,0.000208819127832117,0.000484730974309334,0.00010644526052483,0.00127663753314343
0.00670016750418761,0.000452727684297912,0.000983230458294679,0.000412830780662983,0,0.00287533374409531,0,0,0.000422877682630365,0.00239923224568125,0.0012389720804051,0.000347282514325458,0.00127181516286305,0.000571918787532057,0.00116211504938986,0.0022480329711502,0,0.00206825232678382,0.018961625282167,0.000349662575614611,0.000245308475407951,0.000319369776973451,0.000730229048511577
0.00832639467110738,0.000304066894716777,0.000663129973474826,0.000917469452437545,0.00220994475138136,0.00369533976596181,0,0.00539083557951483,0.000636402206194339,0.0028598665395616,4.27688557192263e-05,0.000353919660237181,0.000428785821482186,0.000569151963574161,0.00114876507754182,0.002219755826859,0,0.00415800415800425,0.00995925758261652,0.000280347631062462,0.000246153846153972,0.000214408233276267,0.000975419430354997
0.00832639467110738,0.000378257744827411,0.000773951019956962,0.00141707998166133,0.00220507166482906,0.00244698205546502,0,0.00539083557951483,0.000848446282744706,0.00212539851222112,4.38144894517463e-05,0.000363702491362123,0.000144352219415447,0.000293212138982495,0,0.00221483942414183,0,0.00416666666666658,0.00538116591928256,6.98104645885783e-05,0.000490556781947587,0.000107003370606077,0.00122702397604849
0.00670016750418761,0.000892060660124922,0.000755898709572997,0.000490035935968656,0,0.000810372771474861,0,0.00533333333333322,0.000736958467126317,0.00163761843490467,0.000873476874699693,0.000352547153181793,0.000143400014339871,0.000291587694999213,0.00117716303708061,0.00149142431021622,0,0,0.0229276895943562,0.000138705874193646,0.000245188181929582,0.000210837022981343,0.000881704628949335
